id,created_at,text
1241029529507946508,Fri Mar 20 15:51:11 +0000 2020,"""Hallo zusammen. Wir kommen aus dem Kreis #Heinsberg und mussten im Spätdienst tatsächlich sehr lachen, als wir dies in der Stadt gesehen haben. Auch in Zeiten der #Coronakrise verlieren wir nicht den Spaß an unserem Beruf. Liebe Grüße von Sarah und Sofie""
#Polizei #WirsindMensch https://t.co/y0w5oJetls"
1241029547652517893,Fri Mar 20 15:51:16 +0000 2020,#Spielplätze wegen #Coronakrise dichtmachen können wir in #Berlin am besten 👍🏻 https://t.co/DhCEq0Tfit
1241029591076089857,Fri Mar 20 15:51:26 +0000 2020,"Kartellamt: #DFL darf neue #Übertragungsrechte versteigern - Liga hofft auf Milliarden trotz #Coronakrise

➡️ https://t.co/XvIWTQwDTu https://t.co/GKWdSn0L8K"
1241029614455095297,Fri Mar 20 15:51:31 +0000 2020,"@SusanneSCHAFFE2 @guenschl @Stefans_Tweety @zwiedawurzn Weiß nicht ob Du das kennst. Das  m u s s  man kritisieren dürfen! 
https://t.co/fd7eI2S6J3"
1241029643878219780,Fri Mar 20 15:51:38 +0000 2020,"Zeichen für #Lebensfreude: Wie kreativ viele Stuttgarter der #Coronakrise trotzen @StZ_NEWS 

#stayathome #drinkwine #flatenthecurve #wirbleibenzuhause https://t.co/PyAvUQof1Z"
1241029660722507776,Fri Mar 20 15:51:42 +0000 2020,"Noch ein paar Tage Freiheitsrechte genießen, in dem ich freiwillig und solidarisch zuhause bleibe. 
Nächste Woche muss ich dann zuhause bleiben, weil zuviele Menschen dieses Recht auf Bewegungsfreiheit verwechseln mit der ""Freiheit"", gerade draussen rumzuhängen..
#Coronakrise"
1241029700199288832,Fri Mar 20 15:51:52 +0000 2020,"#Coronakrise #Covid_19: Beratung von Bund und Ländern über mögliche weitere #Ausgangssperren ist richtig, so Helmut Dedy, Hauptgeschäftsführer Deutscher Städtetag, im DLF-Interview.  https://t.co/5Pazj8NawM"
1241029719811907584,Fri Mar 20 15:51:57 +0000 2020,"existenzängste wegen corona, wer noch? #Coronakrise #CoronaVirusDE #Covid_19 #COVID19germany"
1241029736735944704,Fri Mar 20 15:52:01 +0000 2020,"In der Migrationskrise ist diese Drecksregierung nicht in der Lage, die Grenzen zu schließen. Wir erinnern uns wieviele Mörder, Vergewaltiger und Gewaltverbrecher mit den Schutzsuchenden nach Deutschland kamen. In der #Coronakrise hat man kein Problem die Deutschen einzusperren."
1241029738384293889,Fri Mar 20 15:52:01 +0000 2020,Na Gott sei Dank! Ostergeschenke gesichert!
1241029744239525890,Fri Mar 20 15:52:02 +0000 2020,"RESPEKT UND ⭐️⭐️⭐️⭐️⭐️:
14-Jähriger entwickelte App, um hier Bürgern das Wichtigste in Krise zu erklären: 
https://t.co/iaJtAoAy7z

Tolle Idee!

#händewaschen #Coronakrise #twitterlehrerzimmer 

Quelle: https://t.co/pSCyLkpnI8"
1241029761566154754,Fri Mar 20 15:52:07 +0000 2020,"@JurgenPresser @schlanggl Die Dame kann von mir aus herum jammern wie sie will.. Fakt ist die #Coronakrise wird durch den deutschen Förderalismus mehr Opfer fordern, als durch klare zentrale Anweisungen."
1241029784563523584,Fri Mar 20 15:52:12 +0000 2020,"Da gerade so viele im Management um ihre Boni bangen, während andere nicht mehr wissen, wie sie morgen ihre Rechnungen bezahlen sollen...

Ein Hilfsappell inmitten der #Coronakrise 
https://t.co/NUlrQsln5l

#Covid_19"
1241029810182389760,Fri Mar 20 15:52:18 +0000 2020,"Im Weißen Haus wird die 1,5 Meter Abstandsregeln aber auch nicht eingehalten... #CoronaCrisis #Coronakrise https://t.co/9365Ix1QzQ"
1241029862384689153,Fri Mar 20 15:52:31 +0000 2020,In d #Senioren-Residenz #Alloheim an der #Elbe (Hafenstr.) in #Wedel finden nach wie vor #Großveranstaltungen mit Senioren statt (#Risikogruppe). Den Mitarbeitern werden von der Leitung auch wichtige Hygienemittel vorenthalten. Bitte helft! #Corona #Coronakrise @StadtWedel
1241029885705011200,Fri Mar 20 15:52:36 +0000 2020,"@BMAS_Bund Soweit, so gut! Jetzt muss noch schnellstmöglich eine staatliche Lösung für alle #Minijobber gefunden werden, die gerade wegen der #Coronakrise massenhaft entlassen werden. Keiner jobbt aus Spaß neben dem Studium, hier geht es ebenfalls um Existenzen."
1241029908404621312,Fri Mar 20 15:52:42 +0000 2020,🇩🇪Bist DU für eine #Ausgangssperre / #AusgangsSperreJetzt in ganz #Deutschland? #lockdown #LockDownDE #lockdowngermany #Germany #Covid_19 #Coronakrise #coronavirus #coronadeutschland 😷
1241029913525792781,Fri Mar 20 15:52:43 +0000 2020,"@Gruene_Bayern @UlrikeGote Wir gratulieren aus dem lieblichen #Bonn.
Und irgendwann ist auch die #Coronakrise vorbei und es wird wieder andere Themen geben, die genauso wichtig sind, z.B. #Klimawandel und #Artensterben."
1241029943745826818,Fri Mar 20 15:52:50 +0000 2020,Die Stadt @freiburg hat eine eingeschränkte #Ausgangssperre erlassen. Doch was bedeutet das konkret? Die ARD-Rechtsredaktion klärt auf. #Coronakrise #Covid_19
1241029948833398789,Fri Mar 20 15:52:51 +0000 2020,Der NGO-Dachverband @venro_eV mahnt zurecht: Die Menschen in Krisengebieten wie #Syrien und #Jemen dürfen in der #Coronakrise nicht in Vergessenheit geraten. Sie sind nach wie vor dringend auf Unterstützung angewiesen!
1241029971377823744,Fri Mar 20 15:52:57 +0000 2020,"@FelixSchneuwly @alain_berset Danke, siehe mein Thread/Tweet https://t.co/JmiaixWH2H"
1241029972552228864,Fri Mar 20 15:52:57 +0000 2020,"Verschiebung aller planbaren Operationen -
Unsolidarisches Vorgehen einzelner Kliniken sanktionieren!
#Coronakrise 
Unsere PM von heute:
https://t.co/iAMrqNqbq7 https://t.co/Qaei8HXHy5"
1241029973584068610,Fri Mar 20 15:52:57 +0000 2020,Korrektes Verhalten beim Plündern | https://t.co/rFFDG8ar3M ☝🏼 Danke @indymedia So sind se 😍 ⁦#Linke #Antifa und deren Angehörige #Gruene #SPD #Covid_19 #Coronakrise  https://t.co/guiMcHDldr
1241029973869240321,Fri Mar 20 15:52:57 +0000 2020,"Lasst uns das gemeinsam ändern. Auch deshalb habe ich mich als Pate beim #WirvsVirusHackathon als Pate zur Verfügung gestellt. Nutzen wir die #Coronakrise, um unsere Zuversicht zu stärken."
1241030010925875200,Fri Mar 20 15:53:06 +0000 2020,#CODVID19 Stadt #Koeln #Coronakrise #CoronaVirusDE
1241030031305998336,Fri Mar 20 15:53:11 +0000 2020,Liebe Angela Merkel: Eine Warnung: Beschränken Sie nicht das Internet oder ich werde Flugzettel drucken! #Coronakrise @CDU https://t.co/naFQgmkxBS
1241030042135728128,Fri Mar 20 15:53:13 +0000 2020,Also das wäre jetzt wirklich meine geringste Sorge!
1241030058933997575,Fri Mar 20 15:53:17 +0000 2020,"Auch wenn es mich nichts angeht, aber was machen die ganzen Süchtigen die ihren Stoff brauchen? Da wird die Polizei sicher kein Mitleid haben. #Coronakrise #Ausgangssperre #AusgangsSperreJetzt #Corona #StayAtHome #Covid_19"
1241030068782141441,Fri Mar 20 15:53:20 +0000 2020,"Hoffentlich gucken das keine Krankenhausmitarbeiter
😱🤦‍♀️, die werden sonst echt fahnenflüchtig, oder?"
1241030073165262849,Fri Mar 20 15:53:21 +0000 2020,"Die Grafik macht deutlich, wie wichtig die selbst gewählte Isolation nach den Hamburger Skiferien gewesen ist. Oder gewesen wäre. Daher gilt jetzt einmal mehr: #wirbleibenzuhause und #FlattenTheCuve"
1241030076336087041,Fri Mar 20 15:53:22 +0000 2020,"Einkauf: Menschen stehen eng zusammen an der Kassa, drängeln an den Regalen, manche kleben fast aufeinander.⚠️BITTE haltet mind 1-1,5m Abstand! Tragt Mundschutz/Tuch⚠️Es kann jeden treffen. Auch Junge, wie letzte Fälle zeigen. Und natürlich spezielle Risikogruppen.☮️#Coronakrise"
1241030106342195200,Fri Mar 20 15:53:29 +0000 2020,"Keine Ahnung wie man ernsthaft #Ausgangssperren fordern kann. 
Die, die meinen, dem ""System"" eins auswischen zu müssen, werden Mittel und Wege finden, sich weiterhin zu treffen.
Einige allerdings werden es wahrscheinlich nicht überleben.
Kein Trost aber Tatsache.
#Coronakrise"
1241030122217656320,Fri Mar 20 15:53:33 +0000 2020,"""Wenn die Gefahr so groß ist, warum nicht zum größten Mittel greifen? Wenn man sonst nichts tun kann, dann doch zumindest schärfste Maßnahmen fordern?"" Ich finde es gut, dass die Politik trotz des Drucks #Ausgangssperre|n in der #Coronakrise vermeiden will https://t.co/7lVaSPnzBb"
1241030126126718978,Fri Mar 20 15:53:33 +0000 2020,@alain_berset bitte sofort eine Ausgangssperre!
1241030156304748544,Fri Mar 20 15:53:41 +0000 2020,"Dinosaurier haben ganz bestimmt auch bis zum Schluss „Asteroiden-Partys“ gemacht!!! 

Das Ergebnis ist ja bekannt!!!

Dumme Menschen wissen einfach nicht dass Sie Dumm sind!!! 

#StayAtHome #Coronakrise #Covid_19 #SocialDistanacing #nocoronaParty #Ausgangssperre https://t.co/sDdg4FNmme"
1241030188022083584,Fri Mar 20 15:53:48 +0000 2020,"#Menschenleer wegen #Corona
#CoronaHH #Hamburg #Coronakrise #Covid_19 #CoronaCrisis #CoronaVirusDE #CoronaVirusUpdate #StayHome https://t.co/sqsMp7MBat"
1241030190433796096,Fri Mar 20 15:53:49 +0000 2020,"ehrlich!!!!!

Wieder so ein Pflaumenaugust!!!
Ein Grund die Sendung zu verweigern - ich schicke sie in ewige Quarantäne-------

kein Verlust.."
1241030191733977089,Fri Mar 20 15:53:49 +0000 2020,"#Penny verbietet Mitarbeitern Masken zu tragen, weil man ja das Gesicht nicht sehen könnte #Coronakrise #Dortmund"
1241030192325369858,Fri Mar 20 15:53:49 +0000 2020,"@SAJT1966 @JurgenPresser @sunny_sommer Wenn es um Menschenleben geht zählt keine Kleinstaaterei sondern Zentralismus!
#Coronakrise #Ausgangssperre"
1241030210029596672,Fri Mar 20 15:53:53 +0000 2020,"Ich bin beeindruckt, wie unsere Landesregierung zusammensteht (mit Corona Abstand) und die #Coronakrise angeht. @ParlCH @BAG_OFSP_UFSP @alain_berset @ParmelinG @s_sommaruga @BR_Sprecher und viele mehr"
1241030236764090368,Fri Mar 20 15:54:00 +0000 2020,"Wenn es kein anderes Mittel gibt, ja. Weil Viele sich nach den erforderlichen Weisungen halten, es es für diese traurig. Aber zur Verhinderung exponentiell steigender Erkrankungen offensichtlich erforderlich."
1241030239137955841,Fri Mar 20 15:54:00 +0000 2020,"Diese Tools und Apps sind wegen der Corona-Krise gratis
via @sz https://t.co/iTQ0AcNovo #Coronakrise #CoronaVirusDE"
1241030242023682048,Fri Mar 20 15:54:01 +0000 2020,Was ist noch grusigler als der #Coronavirus ? Das in der #Coronakrise alle klatschen wenn bürgerliche Rechte verletzt werden oder sogar eine Diktatur herbeigesehnt wird!
1241030247644086272,Fri Mar 20 15:54:02 +0000 2020,In den muslimischen Ländern werden Christen umgebracht und wir liefern ihnen ein TV Programm.
1241030258352181248,Fri Mar 20 15:54:05 +0000 2020,"Würde unsere Gesellschaft auf #Wissenschaft hören,
auf deren Erkenntnisse aufbauen,
hätten alle ein #starkes #Immunsystem aufgebaut,
indem sie best-möglich gesund leben,
sich derartig ernähren - https://t.co/DikH4oInQ7 .
Vermutlich hätten wir dann jetzt gar keine #CoronaKrise."
1241030259874631680,Fri Mar 20 15:54:05 +0000 2020,"Mögen die anderen Bezirke von #Berlin, möge die gesamte Republik bitte diesem Beispiel folgen: #Zwangsräumungen und #Stromsperren stoppen! #Coronakrise"
1241030261992611840,Fri Mar 20 15:54:06 +0000 2020,#Coronakrise #krankenhaeuser Coronakrise: Lehren für die Zukunft der Krankenhäuser https://t.co/zWhpudR0hu https://t.co/clhcmyKC7o
1241030263053811713,Fri Mar 20 15:54:06 +0000 2020,"Coronakrise: Lehren für die Zukunft der Krankenhäuser:  Berlin – Der Hauptgeschäftsführer der Deutschen Krankenhausgesellschaft (DKG), Georg Baum, hat angesichts der Coronakrise eine Neubewertung der… https://t.co/8QsQXwmQeS #Coronakrise #krankenhaeuser https://t.co/8KXeRRUb60"
1241030346180898817,Fri Mar 20 15:54:26 +0000 2020,"Spooky, sowas habe ich auch noch nicht erlebt. Alle Betten leer, weil Patienten vorsorglich wegen der  #Coronakrise entlassen wurden. #FuckThatPandemic https://t.co/I9vJQ7yD9j"
1241030354242285569,Fri Mar 20 15:54:28 +0000 2020,"„Bleiben Sie gesund!“ ist das neue „Mit freundlichen Grüßen“

#Coronakrise #StayAtHome #homeoffice #Ausgangssperre #coronavirus"
1241030370449068035,Fri Mar 20 15:54:32 +0000 2020,"Melde dich gern jederzeit und #kostenlos für unseren Digital Survival Guide am 17.04. an! 🕵🏻‍♂

▶ https://t.co/99LoWHwsEc

Keep #Cool – Alles Online und ohne #Viren. 🦠

#StayAtHome #Coronakrise #doitthecouchway"
1241030378762178565,Fri Mar 20 15:54:34 +0000 2020,"Ohne Mist, ich fahr gerade bissl auf ausmalen ab 😅 hat einer noch paar tolle Künstler die ihre Werke zum ausmalen zu Verfügung gestellt haben?

#wirbleibenzuhause #Coronakrise #ausmalen"
1241030390422409217,Fri Mar 20 15:54:36 +0000 2020,"18 500 infizierte in Deutschland 
über 3 000 mehr als gestern und er Tag ist nicht mal vorbei 
uff 
#Covid_19 #Coronakrise #Deutschland"
1241030391550611457,Fri Mar 20 15:54:37 +0000 2020,"Eine große Sorge der Menschen besteht derzeit darin, dass sie sich im Supermarkt anstecken. Dieses Problem lässt sich leicht lösen. Ein Gedankenspiel – mit Vorbild #IKEA. [RP+] #Coronakrise #COVID19 
 https://t.co/ALSMWZV87q"
1241030418952007681,Fri Mar 20 15:54:43 +0000 2020,"Weniger Reisen, weniger technischer Aufwand bei Auf- und Abbau in der #Coronakrise: Das @ZDF sendet vorerst alle evangelischen #Fernsehgottesdienste aus der Saalkirche in #Ingelheim. epd-Meldung via @chrismon_de.

https://t.co/QhrSbPcT06"
1241030461956251651,Fri Mar 20 15:54:54 +0000 2020,"@MichelTriemer @neverator @SevenLives1 @Augstein Ihre Antwort? Und bitte eine angemessene Reaktion, mit der jeder auch noch in 2 Wochen leben kann:

https://t.co/XovM2puoej"
1241030472551063552,Fri Mar 20 15:54:56 +0000 2020,"""Ich brauche vieles und viel davon
Und nur für mich, nur für mich
Von allem was man haben will
Brauche ich zehnmal so viel
Ich werde nie satt, ich werde nie satt
Es ist besser, wenn man mehr hat""

Rammstein - Mehr

Deutsche 2020

#Hamsterkaeufe
#Coronakrise 
#Covid_19"
1241030493426024450,Fri Mar 20 15:55:01 +0000 2020,Hab kurz was gemacht. #Coronakrise #corona #BleibtZuhause https://t.co/iEWzBLxmyz
1241030499813949441,Fri Mar 20 15:55:03 +0000 2020,"McDonald's benötigt weniger Mitarbeiter, während der Händler Aldi massive Personalprobleme hat. Deshalb haben sich die beiden Unternehmen auf einen unbürokatischen Tausch geeinigt. #aldi #McDonalds #Coronakrise #CoronaVirusDE  https://t.co/f3o6fZr5b1"
1241030505145020421,Fri Mar 20 15:55:04 +0000 2020,"@landfrauen @JuliaKloeckner Corona ist in aller Munde. Aber wusstet ihr,dass eine der größten Gefahren aus Tierställen #antibiotikaresistenteKeime sind? @JuliaKloeckner ?
Schon jetzt fordern sie tausende #Todesopfer jedes Jahr alleine in #Deutschland -Tendenz steigend! #Coronakrise 
https://t.co/siSWyfRi0s"
1241030518273200129,Fri Mar 20 15:55:07 +0000 2020,Gedenken sie auch den deutschen Opfern? Oder sind die weniger wertvoll?
1241030522371014657,Fri Mar 20 15:55:08 +0000 2020,"bleibt so wie ihr seid.
Ich habe des 40 Jahre mitgemacht und -

auch viel Schönes erlebt!!!!!! ♥♥"
1241030524325552133,Fri Mar 20 15:55:08 +0000 2020,Lesen! Teilen! #unten leidet am meisten unter der #CoronaKrise und bekommt bisher keinerlei #CoronaHilfe vom Staat. Die Zivilgesellschaft kann nicht alles auffangen.
1241030561340284928,Fri Mar 20 15:55:17 +0000 2020,"Das ging schnell. Dank an die, die das mit bewirkt haben."
1241030563701669890,Fri Mar 20 15:55:18 +0000 2020,"#ausgangssperre kommt zum @FLER Release. Spätestens jetzt ein Marketing-Genie und wenn er die Ausgangssperre nicht erfunden hätte, könnte er das Datum nicht so gut planen. #wirbleibenzuhause #Coronakrise #fler #atlantis"
1241030569946988544,Fri Mar 20 15:55:19 +0000 2020,"@vodafone_de Sie schicken in dieser Situation einen Mitarbeiter durch das ganze Haus zum Kabel TV prüfen und Infos geben? Unglaublich und naiv! #hamburg #Ausgangssperre
#Covid_19 #Coronakrise"
1241030581854633986,Fri Mar 20 15:55:22 +0000 2020,"@JuliaKloeckner Corona ist in aller Munde. Aber wusstet ihr,dass eine der größten Gefahren aus Tierställen #antibiotikaresistenteKeime sind? @JuliaKloeckner ?
Schon jetzt fordern sie tausende #Todesopfer jedes Jahr alleine in #Deutschland -Tendenz steigend! #Coronakrise 
https://t.co/siSWyfRi0s"
1241030598258569216,Fri Mar 20 15:55:26 +0000 2020,@Isahundedame @Diana39643283 @Karl_Lauterbach Google hilft! Es gibt eine Vielzahl an Artikeln aus verschiedensten Ländern und in vielen Sprachen zu dem angesprochenen Medikament. Bitte 😉 #Coronakrise
1241030673940570112,Fri Mar 20 15:55:44 +0000 2020,trotz #Ausgangsperre big Cloud am start #Covid_19 #Coronakrise
1241030673927938054,Fri Mar 20 15:55:44 +0000 2020,"#Menschenleer wegen #Corona
#CoronaHH #Hamburg #Coronakrise #Covid_19 #CoronaCrisis #CoronaVirusDE #CoronaVirusUpdate #StayHome #wirsindfuereuchda #wirbleibenzuhause https://t.co/M0uEEm7AVi"
1241030698519212038,Fri Mar 20 15:55:50 +0000 2020,"#Covid_19 #Coronakrise #Ausgangssperre 
Wieviele Wochen wohl noch vergehen werden bis wir wieder einen ganz normalen Alltagstrott haben?
Über meine Eltern und Großeltern lächelte ich, weil sie ""nur"" so zufrieden vor sich hin lebten.

Krieg erlebt.
Das kapiere ich erst jetzt.😓"
1241030698917679104,Fri Mar 20 15:55:50 +0000 2020,"#Deutschland: Viele wollen #Bauern helfen

Den Bauern fehlen wegen der #Coronakrise #Erntehelfer aus dem Ausland. #Landwirte am #Bodensee haben nun über das Internet helfende Hände gesucht - und sind überwältigt von der Reaktion. 
https://t.co/l9IHZw12dF https://t.co/WZW2EgWHdy"
1241030763191193600,Fri Mar 20 15:56:05 +0000 2020,Ab Montag gibt es Soforthilfen aus dem Thüringer Wirtschaftsministerium. Auch für Freiberufler*innen und Soloselbstständige. Die Pressemitteilung dazu findet ihr 👇https://t.co/PfJtpnXbfj #Thüringen #Covid_19 #Coronakrise
1241030785018277889,Fri Mar 20 15:56:11 +0000 2020,Rechtzeitig vor dem Wochenende hat‘s auch Petrus noch ganz offiziell gesagt: #StayTheFHome #CoronaInfoCH https://t.co/d44uUSJCzE
1241030789988573184,Fri Mar 20 15:56:12 +0000 2020,"Darf gerne geteilt werden!

#Covid_19 #COVID19de #Coronakrise https://t.co/WnQSWFbZ5C"
1241030796061872128,Fri Mar 20 15:56:13 +0000 2020,"Neueste Zahlen von China Mobile zeigen, dass diese 8.116 million User in Jan und Feb verloren haben. Wo sind die jetzt? Job gewechselt? Oder konnten die ihr Handy nicht in die Anderswelt mitnehmen? #Coronakrise #coronavirus #CoronaVirusDE"
1241030810293198850,Fri Mar 20 15:56:17 +0000 2020,"Der Dominoeffekt wurde durch den individualistisch gepriesenen übersteigerten Freiheitsbegriff verursacht, der auch den antisozialen Akt billigt und der Verantwortungsbewusstsein eher zur Sekundärtugend erklärt hat. #Coronakrise #Ausgangssperre"
1241030823794683917,Fri Mar 20 15:56:20 +0000 2020,"@Senat_Hamburg Erstaunlich, wie geil ausgerechnet Medienvertreter auf eine ""Ausgangssperre"" sind. Beruhigend, wie vernünftig und bürgerfreundlich Tschentscher darauf antwortet. #Coronakrise #Hamburg #Lügenpresse"
1241030839691026434,Fri Mar 20 15:56:24 +0000 2020,"@faznet @altenbockum Corona ist in aller Munde. Aber wusstet ihr,dass eine der größten Gefahren aus Tierställen #antibiotikaresistenteKeime sind? 

Schon jetzt fordern sie tausende #Todesopfer jedes Jahr alleine in #Deutschland -Tendenz steigend! #Coronakrise 

https://t.co/siSWyfRi0s"
1241030840597057538,Fri Mar 20 15:56:24 +0000 2020,"egal wie es kommt ...
wir schaffen es zusammen...
#Coronakrise #Zusammenhalt https://t.co/lFeW9DPNjd"
1241030890953850885,Fri Mar 20 15:56:36 +0000 2020,"Drosten bei #illner zum Thema China und sinkende Zahlen „vielleicht haben die auch schon einen Impfstoff in der Schublade, dass würde mich nicht wundern“ passt auch super zur Einlassung einer Sinologin zum Thema Laborsicherheit in China #WuhanVirus #Coronakrise #coronadeutschland"
1241030932179582976,Fri Mar 20 15:56:46 +0000 2020,"Unsere #Bundesregierung hat beim Management dieser Krise KOMPLETT versagt! Heute macht Kalifornien die Schotten dicht, mit gerade einmal 900 Fällen und der Hälfte der Einwohner Deutschlands. Warum werden hierzulande so viele vermeidbare Tode in Kauf genommen?! #Coronakrise"
1241030949049118720,Fri Mar 20 15:56:50 +0000 2020,"DER KRISENBLOG
von sfd-autorinnen und -autoren.
mögest du in interessanten zeiten leben.
start mit TEX RUBINOWITZ, schriftsteller, cartoonist &amp; sfd-teacher.
&gt;&gt; https://t.co/wV9Ch9qif1
#Corona  #Coronakrise #Quarantaene #Literatur #Krise #poesie #prosa @rowohlt https://t.co/MoKgoqfm6B"
1241030965742514180,Fri Mar 20 15:56:54 +0000 2020,#Coronakrise #Trump s Beliebtheit steigt explosionsartig ... selbst bei den #Demokraten - #ABC-#Poll ... #TheStormIsHere
1241030999821234176,Fri Mar 20 15:57:02 +0000 2020,Facebook. Der Bäcker Boselmann weint. So sad!!!!
1241031004338487297,Fri Mar 20 15:57:03 +0000 2020,"🗞️ @SPIEGEL_Wirtsch: Vapiano ist zahlungsunfähig #Insolvenz #Coronakrise 
Hier unser damaliger Artikel zu Vapiano! 📰
#vapiano @Vapiano
#thebavarianwayofvalueinvesting #valueinvesting 
https://t.co/lVcMBwDTFf"
1241031016833265667,Fri Mar 20 15:57:06 +0000 2020,"#Menschenleer wegen #Corona
#CoronaHH #Hamburg #Coronakrise #Covid_19 #CoronaCrisis #CoronaVirusDE #CoronaVirusUpdate #StayHome #wirsindfuereuchda #wirbleibenzuhause https://t.co/M45Qdf1hzi"
1241031030330535936,Fri Mar 20 15:57:09 +0000 2020,"Coronagestresste Eltern ein wenig entlasten... denn nicht nur Musik, sondern auch Bücher reinigen die Seele 🥰 #Coronakrise #coronavirus #Covid_19"
1241031032649977858,Fri Mar 20 15:57:10 +0000 2020,Gerade in Krisen haben Gerüchte Hochkonjunktur. Daher gilt gerade jetzt: Erst prüfen - dann posten. #Coronakrise #CoronaVirusDE #coronadeutschland #Covid_19 #COVID2019de #COVID19de https://t.co/ZeTaztRdGt
1241031038090063872,Fri Mar 20 15:57:11 +0000 2020,"Für die, die den Schuß immer noch nicht gehört haben - und die anderen auch, damit sie sich rückversichern, daß es richtig ist, was sie tun: https://t.co/85weFlVBx5 via @derspiegel 
#Coronakrise #Corona #CoronaVirusDE"
1241031073582235648,Fri Mar 20 15:57:19 +0000 2020,"Coronavirus: Warum hat Italien mehr Tote als China? Ein Punkt wurde bisher nicht beachtet!

#Coronakrise #Coronakrise #Covid_19 #coronadeutschland #CoronaParty #coronavirus #CoronaVirusDE #ItalyCoronavirus #italystaystrong 

https://t.co/3u55CO0QhO"
1241031082063126528,Fri Mar 20 15:57:21 +0000 2020,Die #Pflegekraefte in den Reha-Kliniken nicht vergessen! Auch sie verdienen Ihre Unterstützung Herr Minister @jensspahn . Ebenso wie die Ärzte und Therapeuten in den 1126 Vorsorge- und Reha-Kliniken in 🇩🇪. Sie sind  wichtige Unterstützer in der #Coronakrise . #backupreha
1241031101142966279,Fri Mar 20 15:57:26 +0000 2020,"#coronaupdate 
#NRW Ministerpräsident @ArminLaschet initiiert eine #Corona Task Force 
Gemeinsam mit #Belgien und den #Niederlanden soll durch gegenseitigen Informationsaustausch gegen die Verbreitung des #coronavirus gekämpft werden 

#Coronakrise #StayAtHome #TogetherWeCan"
1241031129878192130,Fri Mar 20 15:57:33 +0000 2020,Als ob noch irgendein Gerichtsvollzieher aktuell einen Räumungstermin durchführen würde! Man merkt leider bei @dielinke eine gewisse Ähnlichkeit zum Depandant am rechten Ende. Merke: eine Partei sollte nicht alle Probleme der Welt nur an an einer Bevölkerungsgruppe festmachen!
1241031163290025988,Fri Mar 20 15:57:41 +0000 2020,"Ja klasse, 10 Stück Mundschutz für 120€!!!
#trigema #corona #Coronakrise #Covid_19 #Mundschutz"
1241031183024050178,Fri Mar 20 15:57:45 +0000 2020,"Berlin. Bundeskanzlerin Saskia Esken äußerte am Rande...
#Ausgangssperre #Covid_19 #coronadeutschland #Coronakrise  #CoronaVirusUpdate https://t.co/kwK6Tq4gUd"
1241031197310009352,Fri Mar 20 15:57:49 +0000 2020,Keine Groß-Veranstaltung bis frühestens 2021? Das könnte noch größere Miserien für jegliche Sportvereine und Veranstalter von Konzerten usw. bedeuten. Hoffentlich kommt es nicht soweit. #Coronakrise #Covid_19 #CoronaVirusDE https://t.co/dBQcwF3GGG
1241031202213179393,Fri Mar 20 15:57:50 +0000 2020,"#Covid_19 #Coronakrise #Ausgangssperre #coronavirus Ich bin so sauer gerade.. ein Bekannter, welcher seit Karneval Grippe Symptome hat, behauptet er wäre gerade beim Arzt gewesen und hätte gefragt warum er denn nicht auf Corona getestet wurde. Der Arzt meinte dann das.. (1/?)"
1241031204041875458,Fri Mar 20 15:57:50 +0000 2020,Soll man für 20 Einzeltäter ein ganzes Land präventiv ins Gefängnis werfen? #Coronakrise #Ausgangssperre
1241031213575528448,Fri Mar 20 15:57:53 +0000 2020,Update meiner Corona-News über Katzenfutter und Streu. In meinem örtlichen Fressnapf sieht es vor allem beim Katzenstreu düster aus 😿. Bleibt gesund! https://t.co/jv3zrF5qLM #Covid_19 #Coronakrise
1241031219267108872,Fri Mar 20 15:57:54 +0000 2020,#GranCanaria Tages-NEWS wurde soeben publiziert! https://t.co/b8jriTyljJ Vielen Dank an @Condor #kanaren #coronakrise
1241031252523745281,Fri Mar 20 15:58:02 +0000 2020,"In Zeiten von Corona merkt man ganz panisch, dass die Gehwege zu klein und die Parkplätze und Straßen zu groß sind. #gehweg #autostadt #Coronakrise #mainz"
1241031280059351040,Fri Mar 20 15:58:09 +0000 2020,"Im Ernst. Das ist grausames fahrlässiges Verhalten von der DEHOGA. Ich weiß ich hör mich mittlerweile wie ein kaputter Rekorder an. Aber wenn wir wollen, dass die DEHOGA sich unseren Forderungen beugt, dann brauchen wir euch als Mitglieder. Tretet ein und kämpft mit uns ✊"
1241031302368935937,Fri Mar 20 15:58:14 +0000 2020,"Was ist noch gruseliger als der #Coronavirus ? Das alle klatschen wenn  in der #Coronakrise
bürgerliche Rechte abgeschafft werden oder sogar eine Diktatur herbeigesehnt wird!"
1241031342105726977,Fri Mar 20 15:58:23 +0000 2020,"Unser Vorstand @frankschroedter spricht im Interview mit der @LZnetNEWS über den richtigen Ton in der aktuellen Situation, deplatzierte Äußerungen und die Notwendigkeit eines Statements in Zeiten der Digitalisierung. #Coronakrise #Krisenkommunikation"
1241031343196319744,Fri Mar 20 15:58:24 +0000 2020,"Sag's mit Schiller! Und ja,  meinetwegen auch mit Goethe. #Weimar #bestestadt #Coronakrise #StayHome #BleibtZuhause"
1241031354957135872,Fri Mar 20 15:58:26 +0000 2020,"Ich kann mir vor lauter toller Webinare und Content gar nicht retten.

Langeweile kommt so mal gar nicht auf.

👍🏻👍🏻👍🏻

#Coronakrise #Covid_19"
